id,handle,sku,composite_name,composite_sku,composite_quantity,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,tags,supply_price,retail_price,account_code,account_code_purchase,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_Funan,inventory_Funan,reorder_point_Funan,restock_level_Funan
2966dfd6-0fb9-45e1-ba3f-326f41d0f59b,sleepover-party-unisex-kurta-in-green-floral-hand-block-print-cotton-malmal-1-2,25381,,,,‘Sleepover Party’ Unisex Kurta in Green Floral Hand block print Cotton Malmal 1-2,,KIDS,,,,,,,Kids;Tops;CHILDRENS WEARABLES,0,48.00,,,Love the world today,Nimbu,C22D5F5M12,1,1,Default Tax,1,,
64520b83-855c-4279-a52e-2522afec02f0,sleepover-party-unisex-kurta-in-green-floral-hand-block-print-cotton-malmal-10-12,25383,,,,‘Sleepover Party’ Unisex Kurta in Green Floral Hand block print Cotton Malmal 10-12,,KIDS,,,,,,,Kids;Tops;CHILDRENS WEARABLES,0,48.00,,,Love the world today,Nimbu,C22D5F5M1012,1,1,Default Tax,1,,
bdcea8fe-7334-463e-a2d1-735cecb47f83,sleepover-party-unisex-kurta-in-green-floral-hand-block-print-cotton-malmal-4-6,25382,,,,‘Sleepover Party’ Unisex Kurta in Green Floral Hand block print Cotton Malmal 4-6,,KIDS,,,,,,,Kids;Tops;CHILDRENS WEARABLES,0,48.00,,,Love the world today,Nimbu,C22D5F5M46,1,1,Default Tax,1,,
0dfc1958-22a8-4b75-95f0-b7e10c04e7fb,sleepover-party-unisex-kurta-in-grey-hand-block-print-cotton-malmal-1-2,25330,,,,‘Sleepover Party’ Unisex Kurta in Grey Hand block print Cotton Malmal 1-2,,KIDS,,,,,,,Kids;Tops;CHILDRENS WEARABLES,0,48.00,,,Love the world today,Nimbu,C22D5F6M12,1,1,Default Tax,1,,
e254438d-6c70-4196-bdd7-68c5d034af61,sleepover-party-unisex-kurta-in-grey-hand-block-print-cotton-malmal-10-12,25333,,,,‘Sleepover Party’ Unisex Kurta in Grey Hand block print Cotton Malmal 10-12,,KIDS,,,,,,,Kids;Tops;CHILDRENS WEARABLES,0,48.00,,,Love the world today,Nimbu,C22D5F6M1012,1,1,Default Tax,1,,
25f26af4-dbdf-4db8-b7a4-d3a3890d0b4b,sleepover-party-unisex-kurta-in-grey-hand-block-print-cotton-malmal-4-6,25331,,,,‘Sleepover Party’ Unisex Kurta in Grey Hand block print Cotton Malmal 4-6,,KIDS,,,,,,,Kids;Tops;CHILDRENS WEARABLES,0,48.00,,,Love the world today,Nimbu,C22D5F6M46,1,1,Default Tax,1,,
708ac870-2f88-4291-84b3-8dcad5944cb9,sleepover-party-unisex-kurta-in-grey-hand-block-print-cotton-malmal-6-12,25329,,,,‘Sleepover Party’ Unisex Kurta in Grey Hand block print Cotton Malmal 6-12,,KIDS,,,,,,,Kids;Tops;CHILDRENS WEARABLES,0,48.00,,,Love the world today,Nimbu,C22D5F6M612,1,1,Default Tax,1,,
935c2dc2-edc8-4ee8-a9db-a97770215b53,sleepover-party-unisex-kurta-in-grey-hand-block-print-cotton-malmal-6-8,25332,,,,‘Sleepover Party’ Unisex Kurta in Grey Hand block print Cotton Malmal 6-8,,KIDS,,,,,,,Kids;Tops;CHILDRENS WEARABLES,0,48.00,,,Love the world today,Nimbu,C22D5F6M68,1,1,Default Tax,1,,
4e5d073d-a204-4ef1-bc23-0fa093c83dd0,oasis-x-sojao-aroma-blend---sleep-in,24928,,,,(Oasis X Sojao) Aroma Blend - Sleep In,,HEALTH & WELLNESS,,,,,,,Wellness;Others;HEALTH & FITNESS,0,18.00,,,OASIS: Skin,Oasis Botanicals LLP,AB-SI,1,1,Default Tax,5,,
516e3bb4-31b9-48ab-a4b2-f0ba8898017a,oasis-x-sojao-roomlinen-mist---sleep-in-100ml,24927,,,,(Oasis X Sojao) Room/Linen Mist - Sleep In 100ml,,HOME,,,,,,,Decor;CANDLES & HOME FRAGRANCES;LIVING,0,72.00,,,OASIS: Skin,Oasis Botanicals LLP,SleepIn100,1,1,Default Tax,2,,
